"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"567",60,1,11218,1,1,1,1,1,1,1,13,1,1,1,1,6,5,1992,1992,1,1,3,6,2,1,1,1,1,1,1,3,0,1,0,1055,1055,1,1,1,1,1055,790,0,1845,0,0,2,1,3,1,1,8,1,1,2,1,1,2,462,1,1,1,635,104,0,0,0,0,1,4,2,400,5,2010,1,1,189000
"568",20,1,12030,1,1,1,1,1,1,1,11,1,1,1,2,8,5,2007,2007,2,1,1,1,1,3,1,1,3,1,1,3,0,1,0,1694,1694,1,1,1,1,1694,0,0,1694,0,0,2,0,3,1,1,7,1,0,1,1,3,3,818,1,1,1,168,228,0,0,0,0,1,1,1,0,12,2007,2,3,318000
"569",120,1,3635,1,1,1,1,1,1,1,22,1,1,4,2,7,5,2007,2007,2,1,1,1,1,1,1,1,1,1,1,2,988,1,0,398,1386,1,1,1,1,1569,0,0,1569,0,1,2,0,1,1,1,7,1,1,2,1,1,3,660,1,1,1,143,20,0,0,0,0,1,1,1,0,5,2009,1,1,175900
"570",70,3,8500,1,3,1,1,1,1,1,14,2,1,1,1,4,4,1920,1950,3,1,5,8,2,2,3,3,2,1,1,3,0,1,0,649,649,1,3,2,1,649,668,0,1317,0,0,1,0,3,1,2,6,1,0,1,2,2,1,250,1,2,2,0,54,172,0,0,0,1,2,1,0,7,2008,1,1,40000
"571",60,1,13688,1,1,2,1,1,1,1,11,1,1,1,1,9,5,2003,2004,1,1,1,1,1,1,1,1,3,1,4,1,1016,1,0,556,1572,1,1,1,1,1572,1096,0,2668,1,0,2,1,3,1,3,10,1,2,3,3,3,3,726,1,1,1,400,0,0,0,0,0,1,1,1,0,3,2008,1,1,412500
"572",20,1,21750,1,1,1,4,1,1,2,5,4,1,1,2,5,5,1954,1954,2,1,4,4,2,2,1,2,2,1,1,3,0,1,0,988,988,1,1,1,3,988,0,0,988,0,0,1,0,2,1,2,4,1,0,1,1,1,2,520,1,1,2,0,0,0,0,0,0,1,1,1,0,2,2008,1,1,113000
"573",20,1,9037,1,1,2,4,1,1,1,17,1,1,1,2,8,5,2006,2006,2,1,1,1,1,1,1,1,1,1,4,1,428,1,0,1048,1476,1,1,1,1,1484,0,0,1484,0,0,2,0,2,1,3,6,1,1,3,1,1,2,472,1,1,1,120,33,0,0,0,0,1,1,1,0,12,2007,1,1,265900
"574",20,1,9672,1,1,1,1,1,3,1,13,1,1,1,2,6,5,1984,1985,2,1,4,5,2,2,1,1,1,1,1,1,338,1,0,702,1040,1,3,1,1,1097,0,0,1097,0,0,2,0,3,1,2,6,1,0,1,1,2,2,480,1,1,1,0,0,0,0,0,0,1,4,1,0,5,2010,1,1,152000
"575",160,4,3182,1,3,1,1,1,1,1,6,1,1,4,1,7,5,2004,2005,1,1,2,2,2,1,1,1,1,1,1,3,0,1,0,600,600,1,1,1,1,600,600,0,1200,0,0,2,1,2,1,1,4,1,0,1,2,1,2,480,1,1,1,0,172,0,0,0,0,1,1,1,0,6,2010,1,1,151000
"576",70,1,8730,1,1,1,1,1,1,1,9,7,1,1,1,6,7,1915,2003,1,1,3,6,2,2,1,3,2,1,1,3,0,1,0,698,698,1,1,1,3,698,698,0,1396,0,0,1,0,3,1,2,7,1,0,1,2,2,1,384,1,1,1,0,0,0,0,259,0,1,1,1,0,7,2007,1,1,153575
"577",60,1,14000,1,1,1,1,1,1,2,20,1,1,1,1,7,5,1996,1997,1,1,3,6,2,1,1,1,3,1,2,1,1201,1,0,105,1306,1,1,1,1,1306,954,0,2260,1,0,2,1,3,1,1,7,1,0,1,1,1,2,533,1,1,1,296,44,0,0,0,0,1,1,1,0,4,2010,1,1,328000
"578",50,1,9600,1,1,1,1,1,1,1,12,1,1,1,3,6,8,1950,2005,1,1,1,1,2,2,2,2,2,1,1,5,120,1,0,736,856,1,1,1,1,1112,556,0,1668,0,0,1,1,3,1,2,6,4,0,1,1,2,1,271,1,1,1,0,0,0,0,0,0,1,2,1,0,9,2009,1,1,140000
"579",20,1,7800,1,1,1,1,1,1,1,12,1,1,1,2,5,6,1954,1954,1,1,4,4,1,2,1,1,2,1,1,7,540,1,0,728,1268,1,2,1,1,1268,0,0,1268,0,0,1,0,2,1,2,7,1,1,3,1,3,1,244,1,1,1,0,98,0,0,0,0,1,1,1,0,3,2010,1,1,132000
"580",120,1,3182,1,1,1,1,1,1,1,22,1,1,4,2,7,5,2005,2006,1,1,1,1,1,1,1,1,1,1,4,1,16,1,0,1357,1373,1,1,1,1,1555,0,0,1555,0,0,2,0,2,1,1,7,1,1,2,1,3,2,430,1,1,1,143,20,0,0,0,0,1,1,1,0,5,2009,1,1,192500
"581",20,1,8450,1,1,1,1,1,1,1,1,1,1,1,2,7,5,2004,2004,1,1,1,1,1,1,1,1,1,1,3,1,946,1,0,490,1436,1,1,1,1,1436,0,0,1436,1,0,2,0,3,1,1,8,1,0,1,1,2,2,484,1,1,1,139,98,0,0,0,0,1,1,1,0,4,2008,1,1,210000
"582",20,1,12692,1,1,2,1,1,1,1,4,1,1,1,2,8,5,1992,1993,2,1,5,8,2,1,1,1,1,1,1,1,1231,1,0,1969,3200,1,1,1,1,3228,0,0,3228,1,0,3,0,4,1,1,10,1,1,3,1,1,2,546,1,1,1,264,75,291,0,0,0,1,1,1,0,5,2007,1,1,430000
"583",70,1,10918,1,1,1,1,1,1,1,3,1,1,1,1,7,9,1926,2004,3,1,2,2,2,1,1,3,1,1,1,3,0,1,0,1276,1276,1,1,1,1,1276,804,0,2080,0,0,1,1,3,1,1,9,1,2,3,2,2,1,282,1,1,1,0,0,0,0,145,0,1,2,1,0,6,2009,1,1,234000
"584",20,1,8536,1,1,1,1,1,3,1,16,1,1,1,2,5,5,2006,2007,1,1,1,1,2,2,1,1,1,1,1,3,0,1,0,1125,1125,1,2,1,1,1125,0,0,1125,0,0,1,1,2,1,2,5,1,0,1,1,2,2,430,1,1,1,80,64,0,0,0,0,1,1,1,0,4,2007,2,3,155000
"585",20,4,4403,1,1,3,1,1,1,1,6,1,1,1,2,7,5,2009,2009,1,1,2,2,3,3,1,1,3,1,4,1,578,1,0,892,1470,1,1,1,1,1478,0,0,1478,1,0,2,1,2,1,1,7,1,1,3,1,3,2,484,1,1,1,0,144,0,0,0,0,1,1,1,0,6,2010,2,3,222000
"586",20,1,15431,1,1,1,1,1,1,1,11,1,1,1,2,10,5,2008,2008,2,1,1,1,3,3,1,1,3,1,2,1,1767,4,539,788,3094,1,1,1,1,2402,0,0,2402,1,0,2,0,2,1,3,10,1,2,3,1,3,3,672,1,1,1,0,72,0,0,170,0,1,1,1,0,4,2009,1,1,555000
"587",20,1,10125,1,1,1,1,1,1,1,5,1,1,1,2,6,6,1977,1977,1,1,8,5,2,2,1,2,2,1,1,2,641,6,279,276,1196,1,3,1,1,1279,0,0,1279,0,1,2,0,3,1,2,6,1,2,4,2,2,2,473,1,1,1,238,83,0,0,0,0,1,2,1,0,2,2008,1,1,171500
"588",85,1,9180,1,1,2,1,1,4,1,13,1,1,1,5,5,7,1983,1983,1,1,4,4,2,2,1,2,1,1,4,2,747,6,93,0,840,1,2,1,1,884,0,0,884,1,0,1,0,2,1,1,5,1,0,1,1,1,2,504,1,4,1,240,0,0,0,0,0,1,2,1,0,12,2007,1,1,144000
"589",70,1,24090,1,1,1,1,1,1,1,20,1,1,1,1,7,7,1940,1950,1,1,2,2,2,2,2,2,2,1,3,3,0,1,0,1032,1032,1,1,1,1,1207,1196,0,2403,0,0,2,0,4,1,2,10,1,2,2,1,2,1,349,1,1,1,56,0,318,0,0,0,1,1,1,0,6,2010,3,1,244400
"590",20,1,10920,1,1,2,1,1,3,1,12,1,1,1,2,6,5,1960,1960,2,1,2,2,1,2,1,2,2,1,1,5,733,1,0,520,1253,1,3,1,1,1253,0,0,1253,1,0,1,1,2,1,2,5,1,1,4,1,1,1,352,1,1,1,0,213,176,0,0,0,1,3,1,0,5,2008,1,1,157000
"591",20,1,9477,1,1,1,1,1,3,1,12,1,1,1,2,5,5,1966,1966,1,1,4,4,1,2,1,2,2,1,1,4,340,1,0,524,864,1,3,1,1,892,0,0,892,0,0,1,0,3,1,2,5,1,0,1,1,1,1,264,1,1,1,0,0,0,0,0,0,1,3,1,0,10,2008,1,1,110000
"592",60,1,12099,1,1,2,1,1,1,1,11,1,1,1,1,8,5,2004,2004,1,1,1,1,1,1,1,1,3,1,4,1,970,1,0,166,1136,1,1,1,1,1136,1332,0,2468,1,0,2,1,4,1,1,10,1,1,3,3,3,3,872,1,1,1,184,154,0,0,0,0,1,1,1,0,6,2007,1,1,354000
"593",30,5,4270,1,1,1,2,1,1,2,16,1,1,1,2,3,6,1931,2006,1,1,2,2,2,2,1,3,2,1,1,4,544,1,0,0,544,1,1,1,1,774,0,0,774,0,0,1,0,3,1,1,6,1,0,1,5,4,0,0,4,3,1,0,0,286,0,0,0,1,1,1,0,5,2007,1,1,79000
"594",60,1,8200,1,1,1,1,1,1,1,1,1,1,1,1,7,5,2003,2004,1,1,1,1,2,1,1,1,1,1,1,3,0,1,0,847,847,1,1,1,1,847,1081,0,1928,0,0,2,1,4,1,1,8,1,1,3,3,3,2,434,1,1,1,100,48,0,0,0,0,1,1,1,0,7,2007,1,1,219500
"595",80,1,8471,1,1,2,1,1,3,1,10,1,1,1,6,6,7,1977,1995,1,1,4,5,1,2,1,2,1,2,4,2,506,1,0,0,506,1,3,1,1,1212,0,0,1212,1,0,1,0,3,1,2,6,1,1,2,1,2,2,492,1,1,1,292,12,0,0,0,0,1,3,1,0,7,2006,1,1,151000
"596",30,1,6292,1,1,1,2,1,1,1,24,1,1,1,2,6,5,1930,1950,1,1,3,6,2,2,1,3,1,1,3,4,384,1,0,384,768,1,3,2,1,790,0,0,790,0,0,1,0,2,1,2,4,1,0,1,2,2,1,160,2,1,1,0,141,0,0,0,0,1,1,1,0,4,2008,1,1,91000
"597",20,1,9830,1,1,2,1,1,3,1,12,1,1,1,2,5,7,1959,2006,1,1,3,6,2,2,2,2,2,1,1,2,72,5,258,733,1063,1,1,1,1,1287,0,0,1287,1,0,1,0,3,1,1,7,1,1,3,2,3,2,576,1,1,1,364,17,0,0,182,0,1,1,1,0,3,2010,1,1,162000
"598",60,1,9245,1,1,2,1,1,1,1,1,1,1,1,1,7,5,2006,2006,1,1,1,1,2,1,1,1,1,1,4,3,0,1,0,939,939,1,1,1,1,939,858,0,1797,0,0,2,1,3,1,1,8,1,0,1,1,1,2,639,1,1,1,144,53,0,0,0,0,1,1,1,0,4,2007,1,1,213500
"599",60,1,10667,1,1,3,1,1,4,1,1,3,1,1,1,7,6,1996,1996,1,1,1,1,2,1,1,1,1,1,4,1,385,4,344,70,799,1,1,1,1,827,834,0,1661,1,0,2,1,3,1,1,6,1,1,2,1,1,2,550,1,1,1,158,61,0,0,0,0,1,1,1,0,4,2009,7,1,212000
"600",120,1,8012,1,1,1,1,1,1,1,13,1,1,4,2,6,5,1992,1992,1,1,8,12,2,1,1,1,1,1,1,1,430,1,0,1145,1575,1,2,1,1,1575,0,0,1575,1,0,2,0,2,1,1,5,1,0,1,1,1,2,529,1,1,1,0,0,52,0,0,0,1,1,1,0,7,2007,1,1,179200
"601",20,1,10637,1,1,1,1,1,1,1,1,1,1,1,2,8,5,2007,2008,2,1,1,1,3,1,1,1,3,1,2,1,1288,1,0,417,1705,1,1,1,1,1718,0,0,1718,1,0,2,0,3,1,1,7,1,1,3,1,1,3,826,1,1,1,208,44,0,0,0,0,1,1,1,0,9,2009,1,1,297000
"602",190,1,10880,1,1,1,1,1,1,1,16,1,1,2,2,5,5,1950,1950,1,1,2,2,2,2,1,2,2,1,1,2,1040,1,0,124,1164,2,3,2,1,1164,0,0,1164,1,0,1,0,3,1,2,5,1,0,1,2,2,1,240,1,1,1,0,48,0,0,0,0,1,1,1,0,8,2008,4,1,125000
"603",20,1,11362,1,1,2,1,1,1,1,11,1,1,1,2,8,5,2004,2005,1,1,2,2,3,1,1,1,3,1,3,1,1039,1,0,797,1836,1,1,1,1,1836,0,0,1836,1,0,2,0,3,1,1,7,1,1,3,1,3,3,862,1,1,1,125,185,0,0,0,0,1,1,1,0,3,2009,1,1,280000
"604",20,1,14230,1,1,1,1,1,3,1,11,1,1,1,2,8,5,2007,2007,1,1,1,1,3,1,1,1,1,1,1,3,0,1,0,1566,1566,1,1,1,1,1600,0,0,1600,0,0,2,0,3,1,1,7,1,1,3,1,1,3,890,1,1,1,0,56,0,0,0,0,1,1,1,0,7,2009,1,1,256300
"605",85,1,7540,1,1,2,1,1,4,1,5,1,1,1,5,6,6,1978,1978,1,1,1,1,2,2,1,2,1,1,4,1,773,1,0,115,888,1,1,1,1,912,0,0,912,1,0,1,0,2,1,2,5,1,1,2,1,1,2,470,1,1,1,0,0,0,0,192,0,1,2,1,0,6,2007,1,1,156000
"606",50,2,6120,1,1,1,1,1,1,1,9,1,1,1,3,4,7,1935,1995,1,1,9,10,2,2,1,3,2,1,1,3,0,1,0,884,884,1,1,1,1,989,584,0,1573,0,0,1,0,3,1,1,6,1,0,1,2,2,1,240,1,1,1,0,0,54,0,120,0,1,1,1,0,7,2009,1,1,133000
"607",20,1,11478,1,1,1,1,1,1,1,11,1,1,1,2,8,5,2007,2008,1,1,1,1,3,1,1,1,3,1,1,1,1218,1,0,486,1704,1,1,1,1,1704,0,0,1704,1,0,2,0,3,1,1,7,1,1,3,1,1,3,772,1,1,1,0,50,0,0,0,0,1,1,1,0,5,2010,1,1,306000
"608",60,1,9018,1,1,2,1,1,1,1,18,1,1,1,1,7,5,2007,2007,2,1,1,1,2,1,1,1,1,1,4,3,0,1,0,728,728,1,1,1,1,728,728,0,1456,0,0,2,1,3,1,1,8,1,1,3,1,3,2,400,1,1,1,100,24,0,0,0,0,1,1,1,0,7,2007,2,3,179540
"609",120,1,7175,1,1,1,1,1,1,1,13,1,1,4,2,6,5,1984,1984,1,1,8,5,2,2,1,2,1,1,1,2,623,6,121,0,744,1,3,1,1,752,0,0,752,1,0,1,0,2,1,2,4,1,0,1,1,2,1,264,1,1,1,353,0,0,0,90,0,1,2,1,0,2,2010,1,1,125000
"610",60,1,7500,1,1,1,1,1,1,1,18,1,1,1,1,7,5,1999,1999,1,1,1,1,2,2,1,1,2,1,1,3,0,1,0,994,994,1,2,1,1,1028,776,0,1804,0,0,2,1,3,1,1,7,1,1,2,1,3,2,442,1,1,1,140,60,0,0,0,0,1,1,1,0,6,2010,1,1,189000
"611",20,1,12464,1,1,3,3,1,3,2,1,1,1,1,2,5,5,1996,1996,1,1,1,1,2,2,2,1,1,1,1,1,732,1,0,308,1040,1,2,1,1,1040,0,0,1040,1,0,1,0,3,1,1,6,1,0,1,2,2,2,576,1,1,1,168,0,0,0,0,0,1,4,1,0,11,2009,1,1,152000
"612",90,5,8400,1,1,1,1,1,1,1,13,2,1,3,2,5,5,1977,1977,1,1,8,5,1,2,1,5,4,3,5,6,0,3,0,0,0,1,3,1,1,2020,0,0,2020,0,0,2,0,4,2,2,10,1,2,2,2,2,2,630,1,1,1,0,0,0,0,0,0,1,1,1,0,10,2007,1,1,144000
"613",90,1,7018,1,1,1,2,1,1,1,13,1,1,3,2,5,5,1979,1979,1,1,8,5,2,2,1,5,4,3,5,6,0,3,0,0,0,1,3,1,1,1535,0,0,1535,0,0,2,0,4,2,2,8,1,0,1,1,2,2,400,1,1,1,0,0,0,0,0,0,1,1,1,0,6,2009,1,5,118858
"614",30,1,5825,1,1,2,1,1,1,1,9,1,1,1,2,4,5,1926,1953,1,1,2,2,1,2,2,1,5,1,3,3,0,1,0,600,600,1,2,1,1,747,0,0,747,0,0,1,0,1,1,2,5,1,0,1,2,2,2,528,1,1,1,0,0,32,0,0,0,1,1,1,0,6,2006,1,1,79900
"615",60,1,14598,1,1,2,1,1,4,1,6,2,1,1,1,6,5,2007,2007,1,1,1,1,3,1,1,1,1,1,3,3,0,1,0,894,894,1,1,1,1,894,1039,0,1933,0,0,2,1,4,1,1,9,1,1,3,3,3,3,668,1,1,1,100,18,0,0,0,0,1,1,1,0,1,2008,1,1,214000
"616",190,1,7000,1,1,1,1,1,1,1,16,1,1,2,1,5,7,1910,1991,1,1,2,2,2,2,1,2,1,1,2,1,969,1,0,148,1117,1,3,1,1,820,527,0,1347,1,0,1,0,3,1,2,5,1,0,1,5,4,0,0,4,3,2,85,0,148,0,0,0,1,1,1,0,1,2008,1,1,107500
"617",90,2,8472,2,1,3,2,1,3,2,14,6,1,3,2,5,5,1963,1963,1,1,3,6,2,4,1,2,1,1,2,7,104,7,712,0,816,1,3,2,1,816,0,0,816,1,0,1,0,2,1,2,5,1,0,1,4,2,2,516,1,1,1,106,0,0,0,0,0,1,1,1,0,5,2010,1,1,110000
"618",50,2,12150,1,2,1,1,1,1,1,8,1,1,1,3,5,5,1954,1954,1,1,2,2,1,2,1,3,2,1,1,3,0,1,0,1050,1050,1,1,2,2,1050,745,0,1795,0,0,2,0,4,1,2,7,1,0,1,1,2,1,352,2,1,1,0,0,0,0,0,0,1,1,1,0,11,2008,1,1,131500
"619",20,1,13811,1,1,2,1,1,1,1,17,1,1,1,2,6,6,1987,1987,1,1,4,4,1,2,1,2,1,2,1,1,980,6,40,92,1112,1,2,1,1,1137,0,0,1137,1,0,2,0,2,1,1,5,1,1,2,1,2,2,551,1,1,1,125,0,0,0,0,0,1,1,1,0,7,2006,1,1,176000
"620",20,1,11846,1,1,2,4,1,1,1,11,1,1,1,2,9,5,2003,2004,2,1,1,1,1,1,1,1,3,1,2,1,1567,1,0,225,1792,1,1,1,1,1792,0,0,1792,1,0,2,0,2,1,3,6,1,1,3,1,3,3,874,1,1,1,206,49,0,0,0,0,1,1,1,0,8,2006,1,1,374000
"621",60,1,9473,1,1,1,1,1,1,1,1,1,1,1,1,8,5,2002,2002,1,1,1,1,5,1,1,1,1,1,1,1,804,1,0,324,1128,1,1,1,1,1128,903,0,2031,1,0,2,1,3,1,1,7,1,1,3,1,1,2,577,1,1,1,0,211,0,0,0,0,1,1,1,0,3,2008,1,1,237000
"622",20,1,9230,1,1,1,1,1,3,1,12,2,1,1,2,5,8,1965,1998,2,1,2,2,1,2,1,2,2,1,3,1,661,1,0,203,864,1,2,1,1,1200,0,0,1200,1,0,1,1,1,1,1,6,1,0,1,2,2,2,884,1,1,1,0,64,0,0,0,0,1,2,1,0,10,2006,1,1,146000
"623",190,1,7420,1,1,1,1,1,3,1,9,4,2,2,4,5,6,1939,1950,1,1,2,2,2,2,1,3,2,1,1,1,851,1,0,140,991,1,1,1,1,1077,0,0,1077,1,0,1,0,2,2,2,5,1,2,2,1,1,1,205,3,1,1,0,4,0,0,0,0,1,1,1,0,1,2008,1,1,118000
"624",20,1,13125,1,1,1,1,1,3,1,10,1,1,1,2,5,4,1957,2000,1,1,3,6,4,2,1,2,2,1,1,4,168,2,682,284,1134,1,1,1,1,1803,0,0,1803,1,0,2,0,3,1,2,8,3,1,2,1,1,2,484,1,1,1,0,0,0,0,0,0,1,4,1,0,1,2006,1,1,155000
"625",30,2,5925,1,1,1,2,1,1,1,8,1,1,1,2,4,7,1937,2000,2,1,10,9,4,2,1,3,5,1,1,4,168,1,0,739,907,1,3,1,1,1131,0,0,1131,0,0,1,0,2,1,2,7,1,0,1,2,2,2,672,1,1,1,0,72,0,0,0,0,1,2,1,0,3,2007,1,5,89471
"626",50,1,5000,1,3,1,1,1,1,1,24,1,1,1,3,5,6,1924,1950,1,1,5,6,2,2,1,3,2,1,1,7,218,1,0,808,1026,1,3,1,1,1026,665,0,1691,0,0,2,0,3,1,1,6,1,1,3,2,2,1,308,1,1,1,0,0,242,0,0,0,1,1,1,0,5,2010,1,1,127000
"627",50,1,7000,1,1,1,1,1,3,1,8,4,1,1,3,6,6,1924,1950,1,1,2,2,2,2,2,3,5,1,1,7,617,1,0,0,617,1,2,1,1,865,445,0,1310,0,0,2,0,2,1,2,6,2,0,1,1,2,1,398,1,1,1,0,0,126,0,0,0,1,1,1,0,5,2006,3,1,112000
"628",70,1,21384,1,1,1,1,1,1,1,9,1,1,1,1,5,6,1923,2004,1,1,3,6,2,2,1,2,2,1,2,1,1309,1,0,15,1324,1,1,1,1,1072,504,0,1576,2,0,1,1,3,1,1,6,1,1,2,1,1,2,528,1,1,1,0,312,0,0,0,0,1,1,1,0,5,2009,1,1,223500
"629",70,1,15576,1,1,1,1,1,1,1,3,1,1,1,1,6,7,1915,1976,1,1,3,5,2,2,1,3,1,1,1,3,0,1,0,840,840,1,1,1,1,840,840,0,1680,0,0,2,0,4,1,2,8,1,0,1,1,2,1,308,1,1,1,0,0,160,0,0,0,1,1,1,0,3,2008,1,1,177000
"630",60,1,12011,1,1,2,1,1,4,1,4,1,1,1,1,8,5,1998,1998,1,1,1,1,1,1,1,1,1,1,4,1,956,1,0,130,1086,1,1,1,1,1086,838,0,1924,1,0,2,1,3,1,1,7,1,1,2,1,1,2,592,1,1,1,208,75,0,0,374,0,1,1,1,0,6,2006,1,1,280000
"631",50,1,10930,1,2,1,2,1,1,1,12,4,1,1,3,5,6,1945,1950,1,1,2,2,2,2,1,2,2,1,1,5,580,1,0,333,913,1,3,1,3,1048,510,0,1558,1,0,1,1,3,1,2,6,1,1,2,1,2,1,288,1,1,1,0,0,0,0,0,0,1,1,1,0,4,2008,1,1,140000
"632",70,2,7200,1,1,1,1,1,3,1,8,1,1,1,1,7,7,1920,1950,2,1,3,6,2,2,1,3,5,1,1,3,0,1,0,596,596,1,1,1,1,998,764,0,1762,1,0,1,1,4,1,1,8,1,0,1,2,2,2,576,1,1,2,36,0,221,0,0,0,1,1,1,0,10,2006,1,1,157000
"633",80,1,9600,1,1,1,1,1,1,1,12,1,1,1,6,6,6,1955,1996,2,1,9,10,2,2,1,2,2,1,4,5,831,1,0,161,992,1,2,1,1,1661,0,0,1661,1,0,1,0,3,1,1,8,1,1,2,3,1,1,377,1,1,1,0,28,0,0,178,0,1,2,1,0,10,2008,1,1,165500
"634",160,2,2217,1,1,1,1,1,1,1,15,1,1,4,1,4,4,1970,1970,1,1,7,7,2,2,1,2,2,1,1,5,273,6,273,0,546,1,3,1,1,546,546,0,1092,0,0,1,1,3,1,2,6,1,0,1,1,1,1,286,1,1,1,238,0,0,0,0,0,1,1,1,0,8,2009,1,1,88000
"635",20,1,5000,1,1,1,3,1,1,2,9,1,1,1,2,1,3,1946,1950,1,1,1,1,2,4,3,5,4,3,5,6,0,3,0,0,0,1,4,2,2,334,0,0,334,0,0,1,0,1,1,4,2,1,0,1,5,4,0,0,4,3,2,0,0,0,0,0,0,1,1,1,0,1,2007,1,1,39300
"636",180,2,1936,1,1,1,1,1,1,1,15,1,1,5,5,4,6,1970,1970,1,1,7,7,2,2,1,2,1,1,4,5,131,7,499,0,630,1,2,1,1,630,0,0,630,1,0,1,0,1,1,2,3,1,0,1,5,4,0,0,4,3,1,0,0,0,0,0,0,1,2,1,0,12,2007,1,1,84500
"637",30,1,10267,1,1,1,1,1,1,1,9,7,1,1,2,6,7,1918,2000,1,1,10,3,2,2,2,3,2,2,3,4,210,4,606,0,816,1,1,1,1,838,0,0,838,1,0,1,0,2,1,4,5,1,0,1,2,3,1,275,1,1,2,0,0,112,0,0,0,1,5,1,0,5,2008,1,1,130000
"638",60,1,11924,1,1,2,1,1,1,1,11,1,1,1,1,9,5,2005,2006,2,1,6,3,3,3,1,1,3,1,1,1,998,1,0,177,1175,1,1,1,1,1182,1142,0,2324,1,0,3,0,4,1,3,11,1,2,3,3,3,3,736,1,1,1,147,21,0,0,0,0,1,1,1,0,7,2006,2,3,345000
"639",20,2,7407,1,1,1,1,1,1,1,8,4,1,1,2,6,7,1957,1996,1,1,2,2,2,2,1,2,2,1,1,1,600,1,0,312,912,1,3,1,3,1236,0,0,1236,1,0,1,0,2,1,2,6,1,0,1,1,2,2,923,1,1,1,0,158,158,0,0,0,1,2,1,0,4,2010,1,1,149700
"640",160,4,2117,1,1,1,1,1,1,1,6,1,1,5,1,6,5,2000,2000,1,1,2,2,1,1,1,1,1,1,1,1,378,1,0,378,756,1,1,1,1,769,804,0,1573,0,0,2,1,3,1,1,5,1,0,1,2,2,2,440,1,1,1,0,32,0,0,0,0,1,1,1,0,6,2010,1,1,177500
"641",60,1,9291,1,1,2,1,1,3,1,13,9,1,1,1,6,5,1993,1993,1,1,4,4,1,1,1,1,1,1,1,1,426,1,0,406,832,1,1,1,1,832,878,0,1710,0,0,2,1,3,1,1,7,1,0,1,1,1,2,506,1,1,1,144,70,0,0,0,0,1,1,1,0,6,2008,1,1,187000
"642",120,2,4435,1,1,1,1,1,1,1,1,1,1,4,2,6,5,2004,2004,1,1,1,1,1,1,1,1,1,1,3,1,662,1,0,186,848,1,1,1,1,848,0,0,848,1,0,1,0,1,1,1,3,1,1,3,1,1,2,420,1,1,1,140,0,0,0,0,0,1,1,1,0,5,2006,1,1,155900
"643",45,2,5000,1,1,1,1,1,1,1,14,5,1,1,4,5,6,1941,1950,1,1,2,2,2,2,1,2,2,1,4,5,116,1,0,604,720,1,5,2,2,803,0,0,803,0,0,1,0,2,1,2,5,1,0,1,2,2,2,360,1,1,1,0,0,244,0,0,0,1,1,1,0,12,2007,1,1,87000
"644",30,2,4800,1,1,1,1,1,1,1,14,1,1,1,2,4,7,1916,1990,1,1,2,2,2,2,1,2,2,1,1,7,197,1,0,999,1196,1,1,1,3,1196,0,0,1196,1,0,1,0,2,1,2,5,1,0,1,2,2,2,440,1,1,1,0,0,0,0,0,0,1,1,1,0,7,2007,1,1,109900
"645",160,2,1680,1,1,1,1,1,1,1,23,1,1,5,1,6,5,1972,1972,1,1,4,4,1,2,1,2,2,1,1,3,0,1,0,483,483,1,3,1,1,483,504,0,987,0,0,1,1,2,1,2,5,1,1,6,1,2,1,288,1,1,1,0,0,0,0,0,0,1,1,1,0,6,2006,1,1,94500
"646",60,1,11250,1,1,1,1,1,3,1,1,1,1,1,1,8,5,2002,2002,1,1,7,7,2,1,1,1,1,1,3,3,0,1,0,1128,1128,1,1,1,1,1149,1141,0,2290,0,0,2,1,4,1,1,9,1,1,3,1,2,2,779,1,1,1,0,0,0,0,0,0,1,1,1,0,5,2008,1,1,255900
"647",20,1,8246,1,1,2,1,1,1,1,10,1,1,1,2,5,8,1968,2001,1,1,8,5,2,2,2,2,2,1,3,4,188,4,668,204,1060,1,1,1,1,1060,0,0,1060,1,0,1,0,3,1,1,6,1,1,2,1,2,1,270,1,1,1,406,90,0,0,0,0,1,2,1,0,5,2010,1,1,154000
